Xc,Yc,array
666.5999999999999,528,24.210962295532227
673.1999999999999,528,13.06838607788086
679.8,528,13.219350814819336
686.4,528,16.82578468322754
693.0,528,28.319751739501957
699.5999999999999,528,14.11270236968994
706.1999999999999,528,10.328499794006348
712.8,528,19.55851173400879
719.4,528,13.159724235534668
726.0,528,12.501673698425291
732.5999999999999,528,14.42072296142578
739.1999999999999,528,17.33145523071289
745.8,528,30.215362548828125
752.4,528,30.379589080810547
759.0,528,23.35851479
765.5999999999999,528,10.958333969116213
772.1999999999999,528,17.421667098999023
778.8,528,9.586103439331056
785.4,528,10.991788864135742
792.0,528,10.19001007080078
798.5999999999999,528,11.50183105
805.1999999999999,528,11.025540351867676
811.8,528,13.01588249206543
818.4,528,11.259940147399902
825.0,528,6.333562374
831.5999999999999,528,13.293733596801758
838.1999999999999,528,10.715530395507812
844.8,528,10.693148612976074
851.4,528,11.336862564086914
858.0,528,9.312039375305176
864.5999999999999,528,8.787599563598633
871.1999999999999,528,11.488396644592283
877.8,528,8.484761238098145
884.4,528,12.149091720581056
891.0,528,10.824206352233888
897.5999999999999,528,15.15810775756836
904.2,528,10.557353973388672
910.8,528,11.04558277130127
917.4,528,8.039641380310059
924.0,528,13.510421752929688
930.6,528,12.879382133483888
937.2,528,7.999633312225342
943.8,528,12.060673713684082
950.4,528,9.627019882202148
957.0,528,10.74427318572998
963.6,528,10.30517864227295
970.2,528,5.892501354217529
976.8,528,6.741259574890137
983.4,528,13.902435302734377
990.0,528,5.003871917724609
996.6,528,110.65331268310548
1003.2,528,8.919146537780762
1009.8,528,11.318753242492676
1016.4,528,9.593053817749023
1023.0,528,14.503600120544434
1029.6,528,17.281476974487305
1036.2,528,11.431822776794434
1042.8,528,20.078367233276367
1049.4,528,6.591862201690674
1056.0,528,10.345155715942385
1062.6,528,8.122239112854004
1069.2,528,8.480084419250488
1075.8,528,11.19216537475586
1082.4,528,7.658901691436768
1089.0,528,6.435415744781494
1095.6,528,8.543842315673828
1102.2,528,9.776434898376465
1108.8,528,11.495222091674805
1115.4,528,11.96549129486084
1122.0,528,10.809467315673828
1128.6,528,14.132643699645996
1135.2,528,21.78447723388672
1141.8,528,9.126580238342283
1148.4,528,6.219091892242432
1155.0,528,10.825509071350098
1161.6,528,12.28802204
1168.2,528,6.754179478
1174.8,528,10.822694778442385
1181.4,528,11.18840789794922
1188.0,528,7.712009429931641
1194.6,528,6.402807235717773
1201.2,528,10.883575439453123
1207.8,528,37.97573471069336
1214.4,528,37.330711364746094
1221.0,528,37.42746353149414
1227.6,528,61.101219177246094
1234.2,528,15.078532218933104
1240.8,528,12.86347484588623
1247.4,528,15.078518867492676
1254.0,528,10.566157341003418
1260.6,528,14.748828887939451
1267.1999999999998,528,13.643550872802734
1273.8,528,13.083060264587402
1280.4,528,12.474926948547363
1287.0,528,10.351778030395508
1293.6,528,13.80950164794922
1300.1999999999998,528,13.41251277923584
1306.8,528,20.20166778564453
1313.4,528,14.050362586975098
1320.0,528,15.52695655822754
1326.6,528,17.02849578857422
1333.1999999999998,528,19.18857192993164
1339.8,528,13.79167938232422
1346.4,528,18.12592506408692
1353.0,528,16.163429260253906
1359.6,528,16.584014892578125
1366.1999999999998,528,20.51442527770996
1372.8,528,18.794132232666016
1379.4,528,22.150554656982425
1386.0,528,27.954736709594727
1392.6,528,26.68439674377441
1399.1999999999998,528,17.58715248
1405.8,528,16.117454528808594
1412.4,528,14.360942840576172
1419.0,528,17.01141357421875
1425.6,528,15.180148124694824
1432.1999999999998,528,11.743765830993652
1438.8,528,9.589505195617676
1445.4,528,33.39567947387695
1452.0,528,19.43262291
1458.6,528,11.613703727722168
1465.1999999999998,528,8.752765655517578
1471.8,528,12.13006878
1478.4,528,18.99756622314453
1485.0,528,12.00412368774414
1491.6,528,9.375793457
1498.1999999999998,528,10.46096420288086
1504.8,528,8.813753128051758
1511.4,528,9.294318199157717
1518.0,528,12.593109130859377
1524.6,528,9.630209922790527
1531.1999999999998,528,10.757596015930176
1537.8,528,13.076247215270996
1544.4,528,9.168617248535156
1551.0,528,9.463234901428224
1557.6,528,12.234941482543944
1564.1999999999998,528,11.62804889678955
1570.8,528,8.91606617
1577.4,528,10.712553977966309
1584.0,528,11.201881408691406
1590.6,528,8.899879455566406
1597.1999999999998,528,10.52436351776123
1603.8,528,14.730134963989258
1610.4,528,10.313122749328612
1617.0,528,7.772455692
1623.6,528,8.829458236694336
1630.1999999999998,528,7.438543319702148
1636.8,528,7.462816238
1643.4,528,7.233681678771973
1650.0,528,15.50003433227539
1656.6,528,15.419218063354492
1663.1999999999998,528,9.999878883361816
1669.8,528,10.05165958404541
1676.4,528,12.77789021
1683.0,528,10.823019981384276
1689.6,528,10.403312683105469
1696.1999999999998,528,112.0228500366211
1702.8,528,9.779115676879885
1709.4,528,8.320391654968262
1716.0,528,10.626052856445312
1722.6,528,11.601531982421877
1729.1999999999998,528,6.642144203186035
1735.8,528,10.40170955657959
1742.4,528,10.43593406677246
1749.0,528,10.932141304016112
1755.6,528,9.608679771
1762.1999999999998,528,11.384241104125977
1768.8,528,8.834115982055664
1775.4,528,8.397353172302246
1782.0,528,6.161861419677734
1788.6,528,11.231485366821287
1795.1999999999998,528,7.361526489257812
1801.8,528,12.634676933288574
1808.4,528,12.231185913085938
1815.0,528,8.828739166259766
1821.6,528,10.79339886
1828.2,528,16.23726463317871
1834.8,528,19.80518913269043
1841.4,528,10.14439296722412
1848.0,528,13.45118236541748
1854.6,528,8.372069358825684
1861.2,528,8.869677543640137
1867.8,528,12.805787086486816
1874.4,528,10.921304702758787
1881.0,528,12.358299255371094
1887.6,528,11.771430015563965
1894.2,528,6.925917625427246
1900.8,528,11.724346160888672
1907.4,528,37.89185715
1914.0,528,37.59777069091797
1920.6,528,57.884185791015625
1927.2,528,55.171504974365234
1933.8,528,8.308741569519043
1940.4,528,13.140107154846191
1947.0,528,11.174979209899902
1953.6,528,17.331146240234375
1960.2,528,11.834430694580078
1966.8,528,13.855928421020508
1973.4,528,21.503564834594727
1980.0,528,17.88172149658203
1986.6,528,12.328827857971191
1993.2,528,16.769485473632812
1999.8,528,12.94167709350586
2006.4,528,13.025303840637209
2013.0,528,19.01292991638184
2019.6,528,17.195945739746094
2026.2,528,16.653026580810547
2032.8,528,14.869879722595217
2039.4,528,14.244062423706056
2046.0,528,17.79859733581543
2052.6,528,16.62845230102539
2059.2,528,28.05106735229492
2065.7999999999997,528,19.070724487304688
2072.4,528,11.14714241027832
2079.0,528,13.965041160583496
2085.6,528,36.97248458862305
2092.2,528,18.519392013549805
2098.7999999999997,528,10.945283889770508
2105.4,528,13.081901550292969
2112.0,528,11.545448303222656
2118.6,528,14.40481948852539
2125.2,528,11.374286651611328
2131.7999999999997,528,8.404543877
2138.4,528,8.444495201
2145.0,528,26.90717506408692
2151.6,528,24.26464844
2158.2,528,9.515995979309082
2164.7999999999997,528,14.45933437347412
2171.4,528,10.358006477355955
2178.0,528,15.929858207702637
2184.6,528,12.221927642822266
2191.2,528,9.444822311401367
2197.7999999999997,528,10.480915069580078
2204.4,528,12.317316055297852
2211.0,528,7.341820240020752
2217.6,528,11.627646446228027
2224.2,528,7.072817325592041
2230.7999999999997,528,11.196035385131836
2237.4,528,14.25367546081543
2244.0,528,16.584375381469727
2250.6,528,12.064204216003418
2257.2,528,10.336359024047852
2263.7999999999997,528,12.961477279663086
2270.4,528,13.089422225952148
2277.0,528,11.407248497009276
2283.6,528,8.463561058044434
2290.2,528,12.041281700134276
2296.7999999999997,528,7.500641345977783
2303.4,528,10.348013877868652
2310.0,528,9.341181755065918
2316.6,528,11.770100593566896
2323.2,528,10.941225051879885
2329.7999999999997,528,9.664395332336426
2336.4,528,11.066341400146484
2343.0,528,8.408096313476562
2349.6,528,7.666316032409668
2356.2,528,7.984447479248047
2362.7999999999997,528,11.449298858642578
2369.4,528,10.34570598602295
2376.0,528,6.5970306396484375
2382.6,528,10.508564949035645
2389.2,528,18.29396629333496
2395.7999999999997,528,96.33599853515624
2402.4,528,9.311573982
2409.0,528,14.667346000671388
2415.6,528,9.338150978
2422.2,528,11.184720039367676
2428.7999999999997,528,8.674736976623535
2435.4,528,11.231358528137209
2442.0,528,12.313032150268556
2448.6,528,14.808721542358398
2455.2,528,9.691291809082031
2461.7999999999997,528,8.487951278686523
2468.4,528,8.582671165466309
2475.0,528,14.127941131591797
2481.6,528,11.107728958129885
2488.2,528,11.076255798339844
2494.7999999999997,528,12.351033210754396
2501.4,528,9.189966201782228
2508.0,528,15.468080520629885
2514.6,528,13.075058937072754
2521.2,528,11.612034797668455
2527.7999999999997,528,9.209199905395508
2534.3999999999996,528,16.68761444091797
2541.0,528,12.143940925598145
2547.6,528,9.39180851
2554.2,528,15.618809700012209
2560.7999999999997,528,13.10766887664795
2567.3999999999996,528,9.864168167114258
2574.0,528,13.316701889038086
2580.6,528,12.34506893157959
2587.2,528,13.843786239624023
2593.7999999999997,528,11.926362991333008
2600.3999999999996,528,12.025217056274414
2607.0,528,18.963359832763672
2613.6,528,63.547882080078125
2620.2,528,62.19849395751953
2626.7999999999997,528,36.60778427124024
2633.3999999999996,528,16.05388641357422
2640.0,528,8.209664344787598
2646.6,528,9.371374130249023
2653.2,528,10.152729988098145
2659.7999999999997,528,16.77654457092285
2666.3999999999996,528,11.460356712341309
2673.0,528,13.636845588684082
2679.6,528,14.967803955078123
2686.2,528,24.44324303
2692.7999999999997,528,17.511016845703125
2699.3999999999996,528,7.547137737
2706.0,528,11.24203109741211
2712.6,528,20.737438201904297
2719.2,528,12.63168716430664
2725.7999999999997,528,12.298358917236328
2732.3999999999996,528,16.082456588745117
2739.0,528,16.662429809570312
2745.6,528,12.805091857910156
2752.2,528,25.94983673095703
2758.7999999999997,528,18.076976776123047
2765.3999999999996,528,14.382518768310549
2772.0,528,11.97095012664795
2778.6,528,16.047412872314453
2785.2,528,35.95127868652344
2791.7999999999997,528,16.38127899169922
2798.3999999999996,528,18.20225143432617
2805.0,528,19.01671600341797
2811.6,528,8.897795677185059
2818.2,528,46.28749084472656
2824.7999999999997,528,13.62237548828125
2831.3999999999996,528,15.290444374084473
2838.0,528,26.95165061950684
2844.6,528,16.791610717773438
2851.2,528,17.47269058227539
2857.7999999999997,528,9.696471214294434
2864.3999999999996,528,11.595342636108398
2871.0,528,5.894451618
2877.6,528,10.135319709777832
2884.2,528,13.324450492858888
2890.7999999999997,528,8.885462760925293
2897.3999999999996,528,12.02720069885254
2904.0,528,13.59769058227539
2910.6,528,9.435218811035156
2917.2,528,4.952576160430908
2923.7999999999997,528,9.245947838
2930.3999999999996,528,7.257119178771973
2937.0,528,10.434942245483398
2943.6,528,10.658955574035645
2950.2,528,11.070721626281738
2956.7999999999997,528,12.257464408874512
2963.3999999999996,528,12.865493774414062
2970.0,528,6.7475690841674805
2976.6,528,8.847460746765137
2983.2,528,7.151922225952148
2989.7999999999997,528,12.30035686
2996.3999999999996,528,13.085057258605955
3003.0,528,13.638527870178224
3009.6,528,7.992562294006348
3016.2,528,9.440430641174316
3022.7999999999997,528,10.070683479309082
3029.3999999999996,528,6.772878646850586
3036.0,528,11.201321601867676
3042.6,528,11.88037109
3049.2,528,9.700199127197266
3055.7999999999997,528,10.498044967651367
3062.3999999999996,528,8.797595024108887
3069.0,528,9.093294143676758
3075.6,528,9.828710556030272
3082.2,528,9.246419906616213
3088.7999999999997,528,8.846545219421387
3095.3999999999996,528,98.27539825439452
3102.0,528,7.064455986022949
3108.6,528,11.70226001739502
3115.2,528,11.933765411376951
3121.7999999999997,528,11.304165840148926
3128.3999999999996,528,10.018101692199709
3135.0,528,12.255219459533691
3141.6,528,10.238720893859863
3148.2,528,12.032299041748049
3154.7999999999997,528,8.472116470336914
3161.3999999999996,528,7.532204627990723
3168.0,528,13.902103424072266
3174.6,528,12.169411659240724
3181.2,528,8.638087272644043
3187.7999999999997,528,8.775211334228516
3194.3999999999996,528,14.669182777404783
3201.0,528,13.788702964782717
3207.6,528,11.736746788024902
3214.2,528,10.446517944335938
3220.7999999999997,528,8.502455711364746
3227.3999999999996,528,8.564393043518066
3234.0,528,22.227828979492188
3240.6,528,8.412708282470703
3247.2,528,14.890462875366213
3253.7999999999997,528,8.747972488
3260.3999999999996,528,6.420734882354736
3267.0,528,7.655187606811523
3273.6,528,13.304851531982422
3280.2,528,8.733248710632324
3286.7999999999997,528,11.488771438598633
3293.3999999999996,528,14.44485569000244
3300.0,528,8.550816535949707
3306.6,528,17.976856231689453
3313.2,528,85.46449279785156
3319.7999999999997,528,32.26369857788086
3326.3999999999996,528,19.053489685058597
3333.0,528,7.958045006
3339.6,528,9.214426994
3346.2,528,10.751769065856934
3352.7999999999997,528,9.551420211791992
3359.3999999999996,528,11.727669715881348
3366.0,528,10.42921257019043
3372.6,528,13.32827377319336
3379.2,528,15.445073127746582
3385.7999999999997,528,10.797472953796388
3392.3999999999996,528,12.401094436645508
3399.0,528,12.542617797851562
3405.6,528,11.892820358276367
3412.2,528,14.891115188598633
3418.7999999999997,528,15.499100685119627
3425.3999999999996,528,14.795373916625977
3432.0,528,16.85192299
3438.6,528,13.388507843017578
3445.2,528,14.442702293395996
3451.7999999999997,528,19.052824020385746
3458.3999999999996,528,18.093446731567383
3465.0,528,17.371366500854492
3471.6,528,16.37923812866211
3478.2,528,13.11126423
3484.7999999999997,528,28.616958618164062
3491.3999999999996,528,20.91157531738281
3498.0,528,9.485123634
3504.6,528,13.30627155303955
3511.2,528,16.601240158081055
3517.7999999999997,528,35.578121185302734
3524.3999999999996,528,9.946800231933594
3531.0,528,20.84978485107422
3537.6,528,23.870439529418945
3544.2,528,8.331815719604492
3550.7999999999997,528,6.317714691162109
3557.3999999999996,528,16.63549041748047
3564.0,528,15.082651138305664
3570.6,528,16.238563537597656
3577.2,528,9.671405792236328
3583.7999999999997,528,11.364935874938965
3590.3999999999996,528,14.786093711853027
3597.0,528,9.167251586914062
3603.6,528,9.800351143
3610.2,528,9.061922073364258
3616.8,528,16.54938507080078
3623.4,528,11.11073398590088
3630.0,528,13.25169849395752
3636.6,528,14.431181907653809
3643.2,528,8.848590850830078
3649.8,528,9.403673172
3656.4,528,12.07119083404541
3663.0,528,10.431899070739746
3669.6,528,10.866833686828612
3676.2,528,7.909191608428955
3682.8,528,9.505997658
3689.4,528,8.068965911865234
3696.0,528,8.222432136535645
3702.6,528,7.620157241821289
3709.2,528,9.503437042236328
3715.8,528,9.426298141479492
3722.4,528,13.56564712524414
3729.0,528,8.831133842468262
3735.6,528,8.954632759094238
3742.2,528,6.853657245635986
3748.8,528,9.239990234
3755.4,528,12.617449760437012
3762.0,528,9.541480064
3768.6,528,10.155061721801758
3775.2,528,10.197232246398926
3781.8,528,17.224586486816406
3788.4,528,5.621270656585693
3795.0,528,118.92687225341795
3801.6,528,8.749127388000488
3808.2,528,14.490825653076172
3814.8,528,16.500043869018555
3821.4,528,13.79564380645752
3828.0,528,7.597789764404297
3834.6,528,7.819647789001465
3841.2,528,10.02206039428711
3847.8,528,9.379678726196287
3854.4,528,11.676980018615724
3861.0,528,12.828145027160645
3867.6,528,14.323634147644045
3874.2,528,11.08112335205078
3880.8,528,11.64309787750244
3887.4,528,12.089048385620115
3894.0,528,8.313544273376465
3900.6,528,16.993806838989258
3907.2,528,11.962080001831056
3913.8,528,9.827357292175291
3920.4,528,10.439081192016602
3927.0,528,15.077964782714844
3933.6,528,25.367326736450195
3940.2,528,11.720301628112791
3946.8,528,12.362959861755373
3953.4,528,10.60682487487793
3960.0,528,9.509274483
3966.6,528,8.844814301
3973.2,528,7.109776020050049
3979.8,528,13.389124870300291
3986.4,528,15.477038383483888
3993.0,528,12.426998138427734
3999.6,528,14.209868431091309
4006.2,528,10.791454315185549
4012.8,528,112.4760742
4019.4,528,16.499887466430664
4026.0,528,48.60146713256836
4032.6,528,8.326208114624023
4039.2,528,14.789912223815918
4045.8,528,21.452098846435547
4052.4,528,12.438385009765623
4059.0,528,16.28295898
4065.6,528,13.14606475830078
4072.2,528,12.013991355895996
4078.8,528,16.429445266723633
4085.4,528,19.331632614135746
4092.0,528,17.183242797851562
4098.599999999999,528,17.46814537
4105.2,528,16.241609573364258
4111.8,528,9.718403816223145
4118.4,528,14.091405868530272
4125.0,528,18.848543167114254
4131.599999999999,528,16.705764770507812
4138.2,528,14.83714199066162
4144.8,528,15.083233833312988
4151.4,528,17.555681228637695
4158.0,528,15.81124210357666
4164.599999999999,528,20.01526260375977
4171.2,528,14.178668022155762
4177.8,528,15.478092193603516
4184.4,528,47.6141243
4191.0,528,11.521946907043455
4197.599999999999,528,19.77555084228516
4204.2,528,12.904119491577148
4210.8,528,20.162714
4217.4,528,27.179304122924805
4224.0,528,16.673221588134766
4230.599999999999,528,39.35694122314453
4237.2,528,25.14193725585937
4243.8,528,12.031917572021484
4250.4,528,12.475038528442385
4257.0,528,10.128761291503906
4263.599999999999,528,7.686697483062744
4270.2,528,11.709285736083984
4276.8,528,13.034106254577637
4283.4,528,10.340765953063965
4290.0,528,10.461670875549316
4296.599999999999,528,10.755484580993652
4303.2,528,10.465599060058594
4309.8,528,8.141152381896973
4316.4,528,13.301057815551758
4323.0,528,8.386627197265625
4329.599999999999,528,7.161172866821289
4336.2,528,8.805728912353516
4342.8,528,8.580033302307129
4349.4,528,12.25678253173828
4356.0,528,10.665825843811035
4362.599999999999,528,14.44504737854004
4369.2,528,12.694440841674805
4375.8,528,9.700212478637695
4382.4,528,8.954221725463867
4389.0,528,10.185690879821776
4395.599999999999,528,11.604674339294434
4402.2,528,6.241743564605713
4408.8,528,5.273380279541016
4415.4,528,9.086997032165527
4422.0,528,11.770235061645508
4428.599999999999,528,14.807878494262695
4435.2,528,14.859749794006348
4441.8,528,6.957089900970459
4448.4,528,5.146576881408691
4455.0,528,8.585153579711914
4461.599999999999,528,9.802457809448242
4468.2,528,9.779005051
4474.8,528,10.77777862548828
4481.4,528,11.918792724609377
4488.0,528,13.343670845031738
4494.599999999999,528,117.51660919189452
4501.2,528,9.410007477
4507.8,528,10.969473838806152
4514.4,528,14.867979049682615
4521.0,528,5.548990249633789
4527.599999999999,528,4.526923179626465
4534.2,528,12.942136764526367
4540.8,528,10.195438385009766
4547.4,528,12.380508422851562
4554.0,528,8.752052307128906
4560.599999999999,528,8.972036361694336
4567.2,528,10.261406898498535
4573.8,528,12.336004257202148
4580.4,528,11.33299160003662
4587.0,528,8.927549362182617
4593.599999999999,528,8.441211700439453
4600.2,528,7.402895927429199
4606.8,528,10.132369041442873
4613.4,528,9.962929725646973
4620.0,528,7.402779102325439
4626.599999999999,528,14.983083724975586
4633.2,528,20.85100746154785
4639.8,528,12.56478214263916
4646.4,528,16.011314392089844
4653.0,528,12.708206176757812
4659.599999999999,528,8.889603614807129
4666.2,528,8.740213394165039
4672.8,528,12.951013565063477
4679.4,528,28.249387741088867
4686.0,528,7.380695343017578
4692.599999999999,528,18.558124542236328
4699.2,528,12.47867202758789
4705.8,528,18.53232955932617
4712.4,528,69.36410522460938
4719.0,528,12.420848846435549
4725.599999999999,528,9.727317810058594
4732.2,528,12.145352363586426
4738.8,528,12.392931938171388
4745.4,528,12.298110961914062
4752.0,528,12.25455379486084
4758.599999999999,528,12.878366470336914
4765.2,528,11.813436508178713
4771.8,528,17.286029815673828
4778.4,528,16.091482162475586
4785.0,528,11.318208694458008
4791.599999999999,528,12.325501441955566
4798.2,528,9.923306465148926
4804.8,528,13.292343139648438
4811.4,528,12.80334186553955
4818.0,528,17.530271530151367
4824.599999999999,528,12.863731384277344
4831.2,528,20.813831329345703
4837.8,528,13.823039054870604
4844.4,528,16.100801467895508
4851.0,528,13.313480377197266
4857.599999999999,528,16.541725158691406
4864.2,528,12.83676528930664
4870.8,528,15.563651084899902
6.6,544,21.474708557128903
13.2,544,37.23974609
19.799999999999997,544,15.222475051879885
26.4,544,13.298457145690918
33.0,544,20.402650833129883
39.599999999999994,544,25.25195313
46.2,544,15.346281051635742
52.8,544,23.06846809387207
59.4,544,23.00222969055176
66.0,544,15.754815101623535
72.6,544,12.77945613861084
79.19999999999999,544,16.19595718383789
85.8,544,15.471622467041016
92.4,544,11.768634796142578
99.0,544,8.592844963
105.6,544,8.194164276123047
112.2,544,8.504760742
118.8,544,6.437356948852539
125.4,544,11.695621490478516
132.0,544,9.868938446044922
138.6,544,9.496621131896973
145.2,544,6.379487514
151.79999999999998,544,9.649930000305176
158.39999999999998,544,10.723913192749023
165.0,544,9.888693809509276
171.6,544,7.323805809020996
178.2,544,9.416872024536133
184.8,544,10.722039222717283
191.4,544,11.233039855957031
198.0,544,11.418734550476074
204.6,544,13.458902359008787
211.2,544,11.260117530822754
217.8,544,9.604366302490234
224.4,544,8.960542678833008
231.0,544,7.057582855224609
237.6,544,6.9655303955078125
244.2,544,10.276809692382812
250.8,544,10.704337120056152
257.4,544,4.338369846343994
264.0,544,12.192471504211426
270.59999999999997,544,12.258096694946287
277.2,544,10.675944328308104
283.8,544,5.607323647
290.4,544,11.598528861999512
297.0,544,10.00373077392578
303.59999999999997,544,9.606506348
310.2,544,11.911242485046388
316.79999999999995,544,11.382196426391602
323.4,544,110.74718475341795
330.0,544,15.121315956115724
336.59999999999997,544,10.90796947479248
343.2,544,12.404998779296877
349.79999999999995,544,6.309493541717529
356.4,544,8.382743835449219
363.0,544,11.251126289367676
369.6,544,9.864904403686523
376.2,544,10.715036392211914
382.7999999999999,544,8.720138549804688
389.4,544,8.393985748291016
396.0,544,8.837213516235352
402.6,544,12.109116554260254
409.2,544,9.701607704162598
415.7999999999999,544,11.374382019042969
422.4,544,8.056259155273438
429.0,544,3.697991609573364
435.6,544,6.812386989593506
442.2,544,8.184858322143555
448.7999999999999,544,11.768784523010254
455.4,544,10.998893737792969
462.0,544,10.28042697906494
468.6,544,9.118218421936035
475.2,544,11.02634048461914
481.7999999999999,544,10.686453819274902
488.4,544,7.985529899597168
495.0,544,7.593921184539795
501.6,544,8.487778663635254
508.2,544,33.42391586303711
514.8,544,11.130898475646973
521.4,544,10.219971656799316
528.0,544,17.39498519897461
534.6,544,34.08219146728516
541.1999999999999,544,40.490264892578125
547.8,544,12.327611923217772
554.4,544,13.136517524719238
561.0,544,15.141449928283691
567.6,544,15.829322814941406
574.1999999999999,544,15.902381896972656
580.8,544,11.212006568908691
587.4,544,15.176032066345217
594.0,544,11.64585781097412
600.6,544,13.746138572692873
607.1999999999999,544,11.559175491333008
613.8,544,12.12701416015625
620.4,544,14.171260833740234
627.0,544,13.097867012023926
633.5999999999999,544,18.044139862060547
640.1999999999999,544,14.80279827
646.8,544,16.09695053100586
653.4,544,15.16347599029541
660.0,544,14.866569519042969
666.5999999999999,544,18.446474075317383
673.1999999999999,544,22.047754287719727
679.8,544,15.474952697753906
686.4,544,18.86421585083008
693.0,544,26.579702377319336
699.5999999999999,544,14.69370460510254
706.1999999999999,544,19.01799774169922
712.8,544,44.51572036743164
719.4,544,13.95932388305664
726.0,544,8.014123916625977
732.5999999999999,544,14.004947662353516
739.1999999999999,544,19.23059082
745.8,544,18.359529495239254
752.4,544,29.936418533325195
759.0,544,25.197429656982425
765.5999999999999,544,20.085203170776367
772.1999999999999,544,11.195364952087402
778.8,544,7.528582572937012
785.4,544,14.363326072692873
792.0,544,13.883010864257812
798.5999999999999,544,9.901493072509766
805.1999999999999,544,7.412658691
811.8,544,8.999152183532715
818.4,544,11.136399269104004
825.0,544,11.08576488494873
831.5999999999999,544,10.780620574951172
838.1999999999999,544,10.179429054260254
844.8,544,9.693335533
851.4,544,9.810322761535645
858.0,544,9.746600151062012
864.5999999999999,544,9.711536407470703
871.1999999999999,544,12.704236030578612
877.8,544,6.424188137054443
884.4,544,13.150378227233888
891.0,544,11.876205444335938
897.5999999999999,544,13.448525428771973
904.2,544,6.865927219390869
910.8,544,7.961168766021728
917.4,544,9.278566360473633
924.0,544,4.922284126281738
930.6,544,11.804697036743164
937.2,544,9.700158119
943.8,544,9.412542343139648
950.4,544,10.410950660705566
957.0,544,15.288978576660156
963.6,544,9.905952454
970.2,544,11.070140838623049
976.8,544,11.072301864624023
983.4,544,9.083889008
990.0,544,5.792132854
996.6,544,4.428125381469727
1003.2,544,8.576238632202148
1009.8,544,11.600069046020508
1016.4,544,12.543312072753906
1023.0,544,96.93170166015624
1029.6,544,10.419673919677734
1036.2,544,7.240737438201904
1042.8,544,12.24640179
1049.4,544,6.893471717834473
1056.0,544,9.454176902770996
1062.6,544,9.777667999267578
1069.2,544,14.266257286071776
1075.8,544,6.358323574066162
1082.4,544,13.448591232299805
1089.0,544,10.65143108
1095.6,544,4.765525341033936
1102.2,544,8.929576873779297
1108.8,544,8.120907784
1115.4,544,14.01144790649414
1122.0,544,9.141461372375488
1128.6,544,10.775464057922363
1135.2,544,13.764891624450684
1141.8,544,7.589681625366211
1148.4,544,16.29552459716797
1155.0,544,19.753042221069336
1161.6,544,12.601316452026367
1168.2,544,12.695708274841309
1174.8,544,11.03467845916748
1181.4,544,9.528820991516112
1188.0,544,9.250267028808594
1194.6,544,11.344161033630373
1201.2,544,10.54853343963623
1207.8,544,33.75349426269531
1214.4,544,18.34261131286621
1221.0,544,12.830366134643556
1227.6,544,32.500301361083984
1234.2,544,61.97828674316406
1240.8,544,19.010576248168945
1247.4,544,8.388576508
1254.0,544,5.418300628662109
1260.6,544,8.587301254272461
1267.1999999999998,544,15.454405784606934
1273.8,544,15.97775173187256
1280.4,544,12.037306785583496
1287.0,544,14.78488540649414
1293.6,544,9.291276931762695
1300.1999999999998,544,8.200141906738281
1306.8,544,10.24961757659912
1313.4,544,15.489228248596191
1320.0,544,13.630842208862305
1326.6,544,19.57512664794922
1333.1999999999998,544,14.858970642089844
1339.8,544,18.610130310058597
1346.4,544,14.052123069763184
1353.0,544,15.127362251281738
1359.6,544,14.98240089416504
1366.1999999999998,544,16.376113891601562
1372.8,544,17.88105583190918
1379.4,544,13.498126983642578
1386.0,544,14.63154125213623
1392.6,544,35.749629974365234
1399.1999999999998,544,17.120075225830078
1405.8,544,16.937950134277344
1412.4,544,32.12059402
1419.0,544,16.117427825927734
1425.6,544,10.68267822265625
1432.1999999999998,544,12.655195236206056
1438.8,544,15.799057960510254
1445.4,544,12.725316047668455
1452.0,544,20.96164321899414
1458.6,544,11.11782455444336
1465.1999999999998,544,10.939184188842772
1471.8,544,10.893129348754885
1478.4,544,7.875750541687012
1485.0,544,15.92072296142578
1491.6,544,8.827151299
1498.1999999999998,544,9.549685478
1504.8,544,11.20765495300293
1511.4,544,9.946306228637695
1518.0,544,14.283979415893556
1524.6,544,12.042881965637209
1531.1999999999998,544,6.960141658782959
1537.8,544,9.314944267
1544.4,544,7.678832054138184
1551.0,544,10.471006393432615
1557.6,544,8.991872787475586
1564.1999999999998,544,9.372971534729004
1570.8,544,9.776020050048828
1577.4,544,10.63616180419922
1584.0,544,7.470279216766357
1590.6,544,7.911907196044922
1597.1999999999998,544,9.003294944763184
1603.8,544,11.743670463562012
1610.4,544,9.345096588134766
1617.0,544,11.19798755645752
1623.6,544,10.669888496398926
1630.1999999999998,544,12.992405891418455
1636.8,544,10.025542259216309
1643.4,544,10.547601699829102
1650.0,544,9.070470809936523
1656.6,544,8.429877281188965
1663.1999999999998,544,9.485594749450684
1669.8,544,5.669112682342529
1676.4,544,8.003898620605469
1683.0,544,7.0831170082092285
1689.6,544,10.392672538757324
1696.1999999999998,544,6.504611492156982
1702.8,544,9.593373299
1709.4,544,11.326457977294922
1716.0,544,8.376263618469238
1722.6,544,84.38278961
1729.1999999999998,544,9.893051147460938
1735.8,544,8.584555625915527
1742.4,544,15.265810012817385
1749.0,544,17.462453842163086
1755.6,544,12.464244842529297
1762.1999999999998,544,8.649718284606934
1768.8,544,12.193282127380373
1775.4,544,8.033038139343262
